L,N,J,V,W,ts,holes,vdimers,hdimers,representator,instance,unconstrained,energy,avrgtimeavrgcorr,stdtimeavrgcorr,avrgcorr,stdcorr,periodicity,filling
12,9,1,4,0.0,4.6434576638909295,0,1,1,111111110100,2,false,5.0,0.5259698557796811,1.8551791953724925e-16,0.3284783040672117,1.7898472136244304e-16,12.0,0.75
12,9,1,4,0.0,4.6434576638909295,0,1,1,111111110100,2,true,5.0,0.3504791666790845,5.36509057377003e-16,0.19942258290678655,7.543055093144116e-16,12.0,0.75
12,9,1,16,0.0,5.0933337242228145,0,1,1,111111110100,2,false,5.0,0.6746572731596651,7.070658816400829e-16,0.44110676631291484,9.938803294813064e-16,12.0,0.75
12,9,1,16,0.0,5.0933337242228145,0,1,1,111111110100,2,true,5.0,0.3494456898213469,9.426605990432022e-16,0.1861208881072324,1.1799378131575495e-15,12.0,0.75
12,9,1,1,0.0,5.0933337242228145,0,1,1,111111110100,2,false,5.0,0.42191502970752925,3.647379750585611e-16,0.2655769890478856,3.928271420432622e-16,12.0,0.75
12,9,1,1,0.0,5.0933337242228145,0,1,1,111111110100,2,true,5.0,0.08277970300789207,5.771739241777014e-16,-0.025482142342625864,5.816869035474769e-16,12.0,0.75
12,9,1,4,0.0,5.0933337242228145,0,1,1,111111110100,2,false,5.0,0.5046338355596292,1.58092624227657e-16,0.2844111668213729,1.7594517587484979e-16,12.0,0.75
12,9,1,4,0.0,5.0933337242228145,0,1,1,111111110100,2,true,5.0,0.3397839029565493,5.498526886008271e-16,0.22939126667556511,7.713139121763944e-16,12.0,0.75
12,9,1,16,0.0,5.586795509742542,0,1,1,111111110100,2,false,5.0,0.6524176859544302,7.135379459845995e-16,0.4228687262393194,9.624686154175613e-16,12.0,0.75
12,9,1,16,0.0,5.586795509742542,0,1,1,111111110100,2,true,5.0,0.3326886388426571,9.097389968508123e-16,0.15972843123834815,9.606546310223313e-16,12.0,0.75
12,9,1,1,0.0,5.586795509742542,0,1,1,111111110100,2,false,5.0,0.4026876629784742,3.6469951765780554e-16,0.2042297514181074,3.877214296390259e-16,12.0,0.75
12,9,1,1,0.0,5.586795509742542,0,1,1,111111110100,2,true,5.0,0.07590012612652045,5.766917284158264e-16,0.0048916266509866305,5.759262411941467e-16,12.0,0.75
12,9,1,4,0.0,5.586795509742542,0,1,1,111111110100,2,false,5.0,0.48266699961770304,1.7387874940551258e-16,0.25593327959995604,1.5290803028139732e-16,12.0,0.75
12,9,1,4,0.0,5.586795509742542,0,1,1,111111110100,2,true,5.0,0.3262739528564022,5.529569432481509e-16,0.18682914380158408,6.770411003716129e-16,12.0,0.75
12,9,1,16,0.0,6.128065773353991,0,1,1,111111110100,2,false,5.0,0.6364083326440432,7.058731238073404e-16,0.4711655894133518,1.049894033249306e-15,12.0,0.75
12,9,1,16,0.0,6.128065773353991,0,1,1,111111110100,2,true,5.0,0.3083104776597821,8.8525119080436e-16,0.056687932346569145,1.4692050525066806e-15,12.0,0.75
12,9,1,1,0.0,6.128065773353991,0,1,1,111111110100,2,false,5.0,0.38118964008694933,3.6619135480705605e-16,0.159294838482017,3.8790567376390236e-16,12.0,0.75
12,9,1,1,0.0,6.128065773353991,0,1,1,111111110100,2,true,5.0,0.06881408492949313,5.742659840873254e-16,-0.0043254643915108205,5.554778314250154e-16,12.0,0.75
12,9,1,4,0.0,6.128065773353991,0,1,1,111111110100,2,false,5.0,0.46133832858966783,1.5468082846842537e-16,0.2411915155481609,1.809206793696508e-16,12.0,0.75
12,9,1,4,0.0,6.128065773353991,0,1,1,111111110100,2,true,5.0,0.30321562708733557,5.334160832623474e-16,0.06521594461950923,4.489120462085557e-16,12.0,0.75
12,9,1,16,0.0,6.72177638452409,0,1,1,111111110100,2,false,5.0,0.6252866317486462,7.013239899670391e-16,0.5104924655062002,1.1637411499687905e-15,12.0,0.75
12,9,1,16,0.0,6.72177638452409,0,1,1,111111110100,2,true,5.0,0.2788727484214437,9.089365044372215e-16,-0.024972824820358463,2.0873435814931353e-15,12.0,0.75
12,9,1,1,0.0,6.72177638452409,0,1,1,111111110100,2,false,5.0,0.3630014852768933,3.6961873248923423e-16,0.17526994254380288,4.208150365561704e-16,12.0,0.75
12,9,1,1,0.0,6.72177638452409,0,1,1,111111110100,2,true,5.0,0.06274719235037698,5.723481066257681e-16,0.0001269257335725114,5.613472795443923e-16,12.0,0.75
12,9,1,4,0.0,6.72177638452409,0,1,1,111111110100,2,false,5.0,0.44233330524468784,1.5470855250015313e-16,0.246170341519591,1.7891221906693964e-16,12.0,0.75
12,9,1,4,0.0,6.72177638452409,0,1,1,111111110100,2,true,5.0,0.27656564995364213,5.110560497912133e-16,0.0014942436808273733,3.803553782010989e-16,12.0,0.75
12,9,1,16,0.0,7.373007966070956,0,1,1,111111110100,2,false,5.0,0.6130358557413713,7.010019239321333e-16,0.4865877853603375,1.0347089437596986e-15,12.0,0.75
12,9,1,16,0.0,7.373007966070956,0,1,1,111111110100,2,true,5.0,0.24889289290652167,9.656988186490837e-16,-0.06054831130071848,2.078919618907353e-15,12.0,0.75
12,9,1,1,0.0,7.373007966070956,0,1,1,111111110100,2,false,5.0,0.3429973347270902,3.721939910756589e-16,0.13652174206811238,4.077303149590081e-16,12.0,0.75
12,9,1,1,0.0,7.373007966070956,0,1,1,111111110100,2,true,5.0,0.05498569014914346,5.694307322464665e-16,-0.02512572287656103,5.447631202057186e-16,12.0,0.75
12,9,1,4,0.0,7.373007966070956,0,1,1,111111110100,2,false,5.0,0.42203226522607895,1.5807300202054417e-16,0.21249228706004256,2.2452660181079125e-16,12.0,0.75
12,9,1,4,0.0,7.373007966070956,0,1,1,111111110100,2,true,5.0,0.2547992600898449,5.013355502368435e-16,0.030134471850775692,5.356317617254962e-16,12.0,0.75
12,9,1,16,0.0,8.087333371116687,0,1,1,111111110100,2,false,5.0,0.5977308605092582,7.249481247146546e-16,0.439758246109775,1.1952595134176197e-15,12.0,0.75
12,9,1,16,0.0,8.087333371116687,0,1,1,111111110100,2,true,5.0,0.22099863071009115,1.0486343048269595e-15,-0.06691583506309502,2.199664688161284e-15,12.0,0.75
12,9,1,1,0.0,8.087333371116687,0,1,1,111111110100,2,false,5.0,0.3224381796905546,3.749642555554183e-16,0.11023403184793794,4.1677201678059884e-16,12.0,0.75
12,9,1,1,0.0,8.087333371116687,0,1,1,111111110100,2,true,5.0,0.04926867476429357,5.671554225512646e-16,-0.009740286245499217,5.499709041258493e-16,12.0,0.75
12,9,1,4,0.0,8.087333371116687,0,1,1,111111110100,2,false,5.0,0.3986667663531091,1.5967790037473567e-16,0.15749655442343719,1.9734376559220277e-16,12.0,0.75
12,9,1,4,0.0,8.087333371116687,0,1,1,111111110100,2,true,5.0,0.23822449715468239,4.997979247815376e-16,0.06714580067619334,5.657767611910096e-16,12.0,0.75
12,9,1,16,0.0,8.8708653722548,0,1,1,111111110100,2,false,5.0,0.5847646710471555,7.841834839482218e-16,0.4509323622444828,2.1070668098924963e-15,12.0,0.75
12,9,1,16,0.0,8.8708653722548,0,1,1,111111110100,2,true,5.0,0.19142916567863902,1.1300154927775148e-15,-0.1137761366798759,2.264924179093014e-15,12.0,0.75
12,9,1,1,0.0,8.8708653722548,0,1,1,111111110100,2,false,5.0,0.3073642293084146,3.763145043499819e-16,0.1517763761218677,4.013085689286985e-16,12.0,0.75
12,9,1,1,0.0,8.8708653722548,0,1,1,111111110100,2,true,5.0,0.044703730803161514,5.663635603150651e-16,-0.0024139664708692677,5.796325587215162e-16,12.0,0.75
12,9,1,4,0.0,8.8708653722548,0,1,1,111111110100,2,false,5.0,0.37768952117767085,1.6441371190656616e-16,0.1611699984332228,1.8600739959545945e-16,12.0,0.75
12,9,1,4,0.0,8.8708653722548,0,1,1,111111110100,2,true,5.0,0.21867477965637816,5.050408125873061e-16,0.016889680272714196,6.586293578393622e-16,12.0,0.75
12,9,1,16,0.0,9.73030897102781,0,1,1,111111110100,2,false,5.0,0.5730369066556679,8.473495753323752e-16,0.45198717263828964,1.9472583782594174e-15,12.0,0.75
12,9,1,16,0.0,9.73030897102781,0,1,1,111111110100,2,true,5.0,0.1647799818116476,1.201869824138864e-15,-0.11028323664974363,2.592177349135289e-15,12.0,0.75
12,9,1,1,0.0,9.73030897102781,0,1,1,111111110100,2,false,5.0,0.28748950078831076,3.7643605000272934e-16,0.08234975541855961,3.930181206640341e-16,12.0,0.75
12,9,1,1,0.0,9.73030897102781,0,1,1,111111110100,2,true,5.0,0.04273031653200521,5.613500893063613e-16,0.02236144957190909,5.17209039777777e-16,12.0,0.75
12,9,1,4,0.0,9.73030897102781,0,1,1,111111110100,2,false,5.0,0.36012917722265136,1.5190205013411546e-16,0.1788776706225075,1.9805013817499333e-16,12.0,0.75
12,9,1,4,0.0,9.73030897102781,0,1,1,111111110100,2,true,5.0,0.19606747611018688,5.120051749442359e-16,-0.03727691841933851,6.880570317123425e-16,12.0,0.75
12,9,1,16,0.0,10.673018775348496,0,1,1,111111110100,2,false,5.0,0.5558609545489993,8.740124927726892e-16,0.37857700130752664,1.3011897666380734e-15,12.0,0.75
12,9,1,16,0.0,10.673018775348496,0,1,1,111111110100,2,true,5.0,0.1386525669265494,1.2741039427571521e-15,-0.13102514118791492,2.2727791077580052e-15,12.0,0.75
12,9,1,1,0.0,10.673018775348496,0,1,1,111111110100,2,false,5.0,0.2667788715692572,3.7501575801841913e-16,0.053011262107507916,3.786513183142313e-16,12.0,0.75
12,9,1,1,0.0,10.673018775348496,0,1,1,111111110100,2,true,5.0,0.03718699670153784,5.570231343205883e-16,-0.020029141741554273,5.247107308469931e-16,12.0,0.75
12,9,1,4,0.0,10.673018775348496,0,1,1,111111110100,2,false,5.0,0.34351848779938593,1.5357917954221e-16,0.17206897113012018,2.196599901478928e-16,12.0,0.75
12,9,1,4,0.0,10.673018775348496,0,1,1,111111110100,2,true,5.0,0.17912377661419238,4.920865133065588e-16,0.004237050653941755,4.827762938227112e-16,12.0,0.75
12,9,1,16,0.0,11.707061935866644,0,1,1,111111110100,2,false,5.0,0.5426741340966569,9.156168262505118e-16,0.4065645521673479,1.8231187975369504e-15,12.0,0.75
12,9,1,16,0.0,11.707061935866644,0,1,1,111111110100,2,true,5.0,0.11652634661487757,1.3292220237243464e-15,-0.1118524811079785,2.3849207066980038e-15,12.0,0.75
12,9,1,1,0.0,11.707061935866644,0,1,1,111111110100,2,false,5.0,0.2504101460550327,3.7617886580557774e-16,0.08145809316944427,4.0176089583053044e-16,12.0,0.75
12,9,1,1,0.0,11.707061935866644,0,1,1,111111110100,2,true,5.0,0.03791083824825567,5.538870856134117e-16,0.04538206838010521,5.384125398988422e-16,12.0,0.75
12,9,1,4,0.0,11.707061935866644,0,1,1,111111110100,2,false,5.0,0.325848819803677,1.54690070364422e-16,0.1434689100735272,2.0572042988157212e-16,12.0,0.75
12,9,1,4,0.0,11.707061935866644,0,1,1,111111110100,2,true,5.0,0.16271497100956175,4.791716776080592e-16,-0.006650774044551517,5.474341956294562e-16,12.0,0.75
12,9,1,16,0.0,12.841287179853445,0,1,1,111111110100,2,false,5.0,0.5364754831775191,9.715776863844678e-16,0.4724952547229819,2.1255231517473148e-15,12.0,0.75
12,9,1,16,0.0,12.841287179853445,0,1,1,111111110100,2,true,5.0,0.09780272869916794,1.3345532524674013e-15,-0.09545567016368219,2.322662579526144e-15,12.0,0.75
12,9,1,1,0.0,12.841287179853445,0,1,1,111111110100,2,false,5.0,0.23115726078982388,3.738355392651006e-16,0.03243595614695711,3.612025015620554e-16,12.0,0.75
12,9,1,1,0.0,12.841287179853445,0,1,1,111111110100,2,true,5.0,0.038024935853484466,5.550693528404119e-16,0.039202609986756974,6.024226782713126e-16,12.0,0.75
12,9,1,4,0.0,12.841287179853445,0,1,1,111111110100,2,false,5.0,0.31270987772413794,1.5799807397028633e-16,0.1770944790082279,3.453736705424035e-16,12.0,0.75
12,9,1,4,0.0,12.841287179853445,0,1,1,111111110100,2,true,5.0,0.1456406606105626,5.130033905774804e-16,-0.030594183758340564,9.634882718958177e-16,12.0,0.75
12,9,1,16,0.0,14.08540053335435,0,1,1,111111110100,2,false,5.0,0.5147306642266509,1.0280384301260605e-15,0.29028852313375864,1.9389435818199645e-15,12.0,0.75
12,9,1,16,0.0,14.08540053335435,0,1,1,111111110100,2,true,5.0,0.085000484681106,1.3206218830886537e-15,-0.04713963866045508,2.5294211938356336e-15,12.0,0.75
12,9,1,1,0.0,14.08540053335435,0,1,1,111111110100,2,false,5.0,0.21585150337362025,3.697445948461603e-16,0.05787102198615272,3.668467626824139e-16,12.0,0.75
12,9,1,1,0.0,14.08540053335435,0,1,1,111111110100,2,true,5.0,0.03198548181214019,5.539298669032232e-16,-0.03035157416125008,5.531548821613103e-16,12.0,0.75
12,9,1,4,0.0,14.08540053335435,0,1,1,111111110100,2,false,5.0,0.2991732039010057,1.605794334970153e-16,0.15945256226196244,2.7367498315072895e-16,12.0,0.75
12,9,1,4,0.0,14.08540053335435,0,1,1,111111110100,2,true,5.0,0.12641588234731793,5.147461405480412e-16,-0.07201531200699127,7.42888562995351e-16,12.0,0.75
12,9,1,16,0.0,15.450048379595799,0,1,1,111111110100,2,false,5.0,0.4967403139932079,1.061499298754555e-15,0.31105043841739594,1.9773997522087508e-15,12.0,0.75
12,9,1,16,0.0,15.450048379595799,0,1,1,111111110100,2,true,5.0,0.07223377224632348,1.3001175022572026e-15,-0.059539606968940444,3.21625798814791e-15,12.0,0.75
12,9,1,1,0.0,15.450048379595799,0,1,1,111111110100,2,false,5.0,0.20037408835753348,3.685581084999242e-16,0.040621819431179144,4.3101585940758987e-16,12.0,0.75
12,9,1,1,0.0,15.450048379595799,0,1,1,111111110100,2,true,5.0,0.028366302567632826,5.529301056881123e-16,-0.008989554037639399,5.735124562842993e-16,12.0,0.75
12,9,1,4,0.0,15.450048379595799,0,1,1,111111110100,2,false,5.0,0.28725526207964575,1.47903812526524e-16,0.1642425855496374,3.9148664959982707e-16,12.0,0.75
12,9,1,4,0.0,15.450048379595799,0,1,1,111111110100,2,true,5.0,0.11005050052353214,5.128698843333757e-16,-0.05886704000106891,6.826088323129595e-16,12.0,0.75
12,9,1,16,0.0,16.946908564410183,0,1,1,111111110100,2,false,5.0,0.4758324421072483,1.115100355775729e-15,0.26002896531657543,2.1597666871380684e-15,12.0,0.75
12,9,1,16,0.0,16.946908564410183,0,1,1,111111110100,2,true,5.0,0.06284665812683583,1.2818746793379489e-15,-0.03404373201261177,2.766819940229372e-15,12.0,0.75
12,9,1,1,0.0,16.946908564410183,0,1,1,111111110100,2,false,5.0,0.18563667714149215,3.660859334176874e-16,0.03352245926878919,4.2179992119672323e-16,12.0,0.75
12,9,1,1,0.0,16.946908564410183,0,1,1,111111110100,2,true,5.0,0.03051351899472599,5.462867632107573e-16,0.05267630882413552,5.45721295088477e-16,12.0,0.75
12,9,1,4,0.0,16.946908564410183,0,1,1,111111110100,2,false,5.0,0.27952593269323334,1.5453811930112062e-16,0.19974659580299273,3.6846769425983974e-16,12.0,0.75
12,9,1,4,0.0,16.946908564410183,0,1,1,111111110100,2,true,5.0,0.09914135052541644,5.598226564737771e-16,-0.013458942381737378,1.4255240532994715e-15,12.0,0.75
12,9,1,16,0.0,18.588790328305304,0,1,1,111111110100,2,false,5.0,0.45105468338595534,1.258616337336876e-15,0.1953076370915793,3.580842122639346e-15,12.0,0.75
12,9,1,16,0.0,18.588790328305304,0,1,1,111111110100,2,true,5.0,0.06874690020279454,1.3199966300357496e-15,0.12964706071858326,6.8578895259029964e-15,12.0,0.75
12,9,1,1,0.0,18.588790328305304,0,1,1,111111110100,2,false,5.0,0.17194519383473225,3.584967370508435e-16,0.030626664807188453,3.2490738358901116e-16,12.0,0.75
12,9,1,1,0.0,18.588790328305304,0,1,1,111111110100,2,true,5.0,0.03084261551316674,5.459857375768013e-16,0.034239430515028285,5.736170240315289e-16,12.0,0.75
12,9,1,4,0.0,18.588790328305304,0,1,1,111111110100,2,false,5.0,0.2610727173308356,1.5612838931109258e-16,0.07060531563192618,2.963151777810121e-16,12.0,0.75
12,9,1,4,0.0,18.588790328305304,0,1,1,111111110100,2,true,5.0,0.08336703081417494,5.484023611302408e-16,-0.07944978078009725,7.098647711571912e-16,12.0,0.75
12,9,1,16,0.0,20.389743920337427,0,1,1,111111110100,2,false,5.0,0.4263837714507127,1.3459293749005488e-15,0.17173955896169177,2.4911676948096236e-15,12.0,0.75
12,9,1,16,0.0,20.389743920337427,0,1,1,111111110100,2,true,5.0,0.06310162168644327,1.2932665965413883e-15,0.004833102636525987,4.0026919100733254e-15,12.0,0.75
12,9,1,1,0.0,20.389743920337427,0,1,1,111111110100,2,false,5.0,0.15994920456461906,3.52145589241781e-16,0.03613095055223984,3.2739732468712144e-16,12.0,0.75
12,9,1,1,0.0,20.389743920337427,0,1,1,111111110100,2,true,5.0,0.029557039440508318,5.44320942322822e-16,0.016287789099210068,5.778972486978077e-16,12.0,0.75
12,9,1,4,0.0,20.389743920337427,0,1,1,111111110100,2,false,5.0,0.23863059289758423,1.6076179283591546e-16,0.006991117312466184,3.435200842892575e-16,12.0,0.75
12,9,1,4,0.0,20.389743920337427,0,1,1,111111110100,2,true,5.0,0.07290916440641396,5.868910907512061e-16,-0.035033142822025694,1.2292155541376885e-15,12.0,0.75
12,9,1,16,0.0,22.365180831798604,0,1,1,111111110100,2,false,5.0,0.40640684993676224,1.5656045770857096e-15,0.20021230551831035,4.613518317818843e-15,12.0,0.75
12,9,1,16,0.0,22.365180831798604,0,1,1,111111110100,2,true,5.0,0.063512584887348,1.2387876046143026e-15,0.06775439811788667,4.984892751207185e-15,12.0,0.75
12,9,1,1,0.0,22.365180831798604,0,1,1,111111110100,2,false,5.0,0.1487653450262007,3.4320677185555325e-16,0.03332959979620005,3.6699395365138134e-16,12.0,0.75
12,9,1,1,0.0,22.365180831798604,0,1,1,111111110100,2,true,5.0,0.02345297664984819,5.399956231509489e-16,-0.03955094742037686,5.18588647894698e-16,12.0,0.75
12,9,1,4,0.0,22.365180831798604,0,1,1,111111110100,2,false,5.0,0.21747095817576267,1.657423785118431e-16,-0.0009311233701797591,3.5592035845830873e-16,12.0,0.75
12,9,1,4,0.0,22.365180831798604,0,1,1,111111110100,2,true,5.0,0.06084623822068387,5.920914167097931e-16,-0.06366291437738217,9.753909577820792e-16,12.0,0.75
12,9,1,16,0.0,24.532005678606563,0,1,1,111111110100,2,false,5.0,0.38621144528324525,1.7027200802967886e-15,0.17776179707441772,3.6446568499491036e-15,12.0,0.75
12,9,1,16,0.0,24.532005678606563,0,1,1,111111110100,2,true,5.0,0.05426144131760051,1.2483182192692605e-15,-0.04122551008187899,5.468351091384378e-15,12.0,0.75
12,9,1,1,0.0,24.532005678606563,0,1,1,111111110100,2,false,5.0,0.148638028831071,3.394930080395288e-16,0.14732391720313354,5.129886681745887e-16,12.0,0.75
12,9,1,1,0.0,24.532005678606563,0,1,1,111111110100,2,true,5.0,0.021070172782232128,5.304741863222242e-16,-0.00352426523358117,4.752059263777005e-16,12.0,0.75
12,9,1,4,0.0,24.532005678606563,0,1,1,111111110100,2,false,5.0,0.1991232945522992,1.689149105919871e-16,0.009745359651704885,3.39753457645515e-16,12.0,0.75
12,9,1,4,0.0,24.532005678606563,0,1,1,111111110100,2,true,5.0,0.05083412562136471,6.156822650181108e-16,-0.052507272333330725,1.1618800635574464e-15,12.0,0.75
12,9,1,16,0.0,26.90876086096849,0,1,1,111111110100,2,false,5.0,0.36209481852571457,1.8258906204138195e-15,0.11317173677329134,3.4036926570163003e-15,12.0,0.75
12,9,1,16,0.0,26.90876086096849,0,1,1,111111110100,2,true,5.0,0.04611779816860525,1.3981811673623706e-15,-0.03793793523560808,5.318756562298967e-15,12.0,0.75
12,9,1,1,0.0,26.90876086096849,0,1,1,111111110100,2,false,5.0,0.14858347441468286,3.4738445031689526e-16,0.1480203834987315,5.254351334310889e-16,12.0,0.75
12,9,1,1,0.0,26.90876086096849,0,1,1,111111110100,2,true,5.0,0.025495275264063352,5.219393792225539e-16,0.0711695794659879,5.311161279639786e-16,12.0,0.75
12,9,1,4,0.0,26.90876086096849,0,1,1,111111110100,2,false,5.0,0.1866458715241555,1.7126955569611202e-16,0.05785843272845291,3.950934835953598e-16,12.0,0.75
12,9,1,4,0.0,26.90876086096849,0,1,1,111111110100,2,true,5.0,0.04626428913038489,6.142600085415753e-16,-0.0009039070637267605,1.1747197898351077e-15,12.0,0.75
12,9,1,16,0.0,29.51578523822998,0,1,1,111111110100,2,false,5.0,0.3420880237881627,1.869893287738746e-15,0.13558513878148076,2.8123173894298855e-15,12.0,0.75
12,9,1,16,0.0,29.51578523822998,0,1,1,111111110100,2,true,5.0,0.044150037665020014,1.6974312147390375e-15,0.023839526844920664,6.416483670636083e-15,12.0,0.75
12,9,1,1,0.0,29.51578523822998,0,1,1,111111110100,2,false,5.0,0.14644916057644436,3.599173149999487e-16,0.12441954659341703,6.970510296696009e-16,12.0,0.75
12,9,1,1,0.0,29.51578523822998,0,1,1,111111110100,2,true,5.0,0.022004051551222058,5.008646555380493e-16,-0.014031094426074676,5.158782821155075e-16,12.0,0.75
12,9,1,4,0.0,29.51578523822998,0,1,1,111111110100,2,false,5.0,0.17800106573636107,1.6334757141826297e-16,0.0887725131910948,4.537968589551233e-16,12.0,0.75
12,9,1,4,0.0,29.51578523822998,0,1,1,111111110100,2,true,5.0,0.04683289317287995,5.618626394801318e-16,0.05270181804275443,6.543020888234496e-16,12.0,0.75
12,9,1,16,0.0,32.37538817675455,0,1,1,111111110100,2,false,5.0,0.320726466506115,1.9022870309757856e-15,0.10024021346833988,2.895642067430406e-15,12.0,0.75
12,9,1,16,0.0,32.37538817675455,0,1,1,111111110100,2,true,5.0,0.045455727611342395,1.7234148516984665e-15,0.058932586067520894,4.972069728171861e-15,12.0,0.75
12,9,1,1,0.0,32.37538817675455,0,1,1,111111110100,2,false,5.0,0.14308392013306975,3.836406815964789e-16,0.10834912780805604,7.72062698382391e-16,12.0,0.75
12,9,1,1,0.0,32.37538817675455,0,1,1,111111110100,2,true,5.0,0.019444237211018265,4.952494096665364e-16,-0.0069772387559142645,5.092203208767045e-16,12.0,0.75
12,9,1,4,0.0,32.37538817675455,0,1,1,111111110100,2,false,5.0,0.17248879803768485,1.695592519821694e-16,0.11559316844594206,5.014711590700153e-16,12.0,0.75
12,9,1,4,0.0,32.37538817675455,0,1,1,111111110100,2,true,5.0,0.04818413989098395,5.327780576985226e-16,0.06213121883614651,8.381458977221127e-16,12.0,0.75
12,9,1,16,0.0,35.51204046023187,0,1,1,111111110100,2,false,5.0,0.3013578228638319,1.9602638496701537e-15,0.10144170220255468,3.3464573188057557e-15,12.0,0.75
12,9,1,16,0.0,35.51204046023187,0,1,1,111111110100,2,true,5.0,0.046009333207721444,1.76958719169528e-15,0.05172344955208306,7.606935688811526e-15,12.0,0.75
12,9,1,1,0.0,35.51204046023187,0,1,1,111111110100,2,false,5.0,0.13668215331660788,3.973379847946231e-16,0.07060543617719553,7.700973385326868e-16,12.0,0.75
12,9,1,1,0.0,35.51204046023187,0,1,1,111111110100,2,true,5.0,0.022663095703828164,4.703909314966603e-16,0.05588698658255591,5.372819434844607e-16,12.0,0.75
12,9,1,4,0.0,35.51204046023187,0,1,1,111111110100,2,false,5.0,0.15956768130047394,1.782886320505394e-16,0.026200596830212506,4.1834337075487347e-16,12.0,0.75
12,9,1,4,0.0,35.51204046023187,0,1,1,111111110100,2,true,5.0,0.041448920893871394,5.427185030653672e-16,-0.028069568814280174,9.03005091634767e-16,12.0,0.75
12,9,1,16,0.0,38.952583696112,0,1,1,111111110100,2,false,5.0,0.2896935579153904,2.031403148074272e-15,0.16929924213753217,5.378906076767536e-15,12.0,0.75
12,9,1,16,0.0,38.952583696112,0,1,1,111111110100,2,true,5.0,0.041772793924317195,1.7722811267533176e-15,-0.0019552292769754315,7.473212345116097e-15,12.0,0.75
12,9,1,1,0.0,38.952583696112,0,1,1,111111110100,2,false,5.0,0.1328645980309023,3.8715514301476063e-16,0.09346117581799725,4.922821474665819e-16,12.0,0.75
12,9,1,1,0.0,38.952583696112,0,1,1,111111110100,2,true,5.0,0.026055706088659758,4.656162514812737e-16,0.06107300103078324,7.480326791649082e-16,12.0,0.75
12,9,1,4,0.0,38.952583696112,0,1,1,111111110100,2,false,5.0,0.142153412276067,1.841146048564063e-16,-0.03759036182648526,3.807285560366915e-16,12.0,0.75
12,9,1,4,0.0,38.952583696112,0,1,1,111111110100,2,true,5.0,0.031182843531194295,5.661652558872805e-16,-0.07477988667643864,2.1299010820755573e-15,12.0,0.75
12,9,1,16,0.0,42.72646001014111,0,1,1,111111110100,2,false,5.0,0.2869598546027078,2.1596165391031803e-15,0.25874355967757673,6.557553928492034e-15,12.0,0.75
12,9,1,16,0.0,42.72646001014111,0,1,1,111111110100,2,true,5.0,0.03169462422740717,2.00876084730117e-15,-0.07232859115014871,8.580074494552941e-15,12.0,0.75
12,9,1,1,0.0,42.72646001014111,0,1,1,111111110100,2,false,5.0,0.12370436821100758,3.4642363845896964e-16,0.02915579559122087,4.45379685209398e-16,12.0,0.75
12,9,1,1,0.0,42.72646001014111,0,1,1,111111110100,2,true,5.0,0.023178548731492152,4.691492888530911e-16,-0.00651842685441525,5.899733582944998e-16,12.0,0.75
12,9,1,4,0.0,42.72646001014111,0,1,1,111111110100,2,false,5.0,0.12537958990241369,2.009058076126945e-16,-0.0477537259629067,6.316262154748583e-16,12.0,0.75
12,9,1,4,0.0,42.72646001014111,0,1,1,111111110100,2,true,5.0,0.025353775694126703,5.392271659401736e-16,-0.03481175012070205,1.2195226344300252e-15,12.0,0.75
12,9,1,16,0.0,46.86596399458868,0,1,1,111111110100,2,false,5.0,0.2817769864253268,2.170578184535252e-15,0.22828129932110114,5.746672357889337e-15,12.0,0.75
12,9,1,16,0.0,46.86596399458868,0,1,1,111111110100,2,true,5.0,0.024580044451944384,2.5399119703697564e-15,-0.048854069733559005,1.2003080170896716e-14,12.0,0.75
12,9,1,1,0.0,46.86596399458868,0,1,1,111111110100,2,false,5.0,0.11679793150207866,3.082960345375148e-16,0.045512194620247,9.97456930300082e-16,12.0,0.75
12,9,1,1,0.0,46.86596399458868,0,1,1,111111110100,2,true,5.0,0.019561402870689686,4.513786646872769e-16,-0.017773465884859254,4.181397354850317e-16,12.0,0.75
12,9,1,4,0.0,46.86596399458868,0,1,1,111111110100,2,false,5.0,0.1189112013214391,2.0628030565535415e-16,0.052146838471829965,6.711575127825817e-16,12.0,0.75
12,9,1,4,0.0,46.86596399458868,0,1,1,111111110100,2,true,5.0,0.028118492439775704,5.506935546546425e-16,0.056654896781008705,1.794516658364616e-15,12.0,0.75
12,9,1,16,0.0,51.40651906618906,0,1,1,111111110100,2,false,5.0,0.26583872543297626,2.009161573431417e-15,0.10132977134587569,5.5666991973323245e-15,12.0,0.75
12,9,1,16,0.0,51.40651906618906,0,1,1,111111110100,2,true,5.0,0.032331787176699905,2.8124048540432107e-15,0.1123424664229405,1.0747685300801816e-14,12.0,0.75
12,9,1,1,0.0,51.40651906618906,0,1,1,111111110100,2,false,5.0,0.1115116154508759,2.9366530842135173e-16,0.056948176881599026,6.686887061904967e-16,12.0,0.75
12,9,1,1,0.0,51.40651906618906,0,1,1,111111110100,2,true,5.0,0.01967859165843291,4.46249428312261e-16,0.020888171857403416,5.314236741610769e-16,12.0,0.75
12,9,1,4,0.0,51.40651906618906,0,1,1,111111110100,2,false,5.0,0.1112276458561564,2.1231162231049364e-16,0.03192077079177096,7.717839229188074e-16,12.0,0.75
12,9,1,4,0.0,51.40651906618906,0,1,1,111111110100,2,true,5.0,0.020684234811721956,6.596351972487999e-16,-0.056049478319977336,2.0210545716618735e-15,12.0,0.75
