numsamples,filling,L,N,J,V,W,ts,unconstrained,energy,avrgtimeavrgcorr
20,0.75,12,9,1,16,0.0,0.09552004146864093,false,0.0,1.0000000000000002
20,0.75,12,9,1,1,0.0,0.09552004146864093,false,4.0,0.9926676352018365
20,0.75,12,9,1,1,0.0,0.09552004146864093,false,5.0,0.9908463100534007
20,0.75,12,9,1,1,0.0,0.09552004146864093,false,2.0,0.996317157768065
20,0.75,12,9,1,1,0.0,0.09552004146864093,false,0.0,1.0000000000000002
20,0.75,12,9,1,4,0.0,0.09552004146864093,false,4.0,0.9927475220924592
20,0.75,12,9,1,4,0.0,0.09552004146864093,false,5.0,0.9909147277297178
20,0.75,12,9,1,4,0.0,0.09552004146864093,false,2.0,0.9963953874859497
20,0.75,12,9,1,4,0.0,0.09552004146864093,false,0.0,1.0000000000000007
20,0.75,12,9,1,16,1.0,0.09552004146864093,false,4.0,0.9937289809448383
20,0.75,12,9,1,16,1.0,0.09552004146864093,false,5.0,0.9917266194636248
20,0.75,12,9,1,16,1.0,0.09552004146864093,false,2.0,0.9976044037830238
20,0.75,12,9,1,16,1.0,0.09552004146864093,false,0.0,0.9999999999999997
20,0.75,12,9,1,1,1.0,0.09552004146864093,false,4.0,0.9926696688452298
20,0.75,12,9,1,1,1.0,0.09552004146864093,false,5.0,0.9908488407896013
20,0.75,12,9,1,1,1.0,0.09552004146864093,false,2.0,0.9963181586939233
20,0.75,12,9,1,1,1.0,0.09552004146864093,false,0.0,1.0
20,0.75,12,9,1,4,1.0,0.09552004146864093,false,4.0,0.9927494927348539
20,0.75,12,9,1,4,1.0,0.09552004146864093,false,5.0,0.9909172049835214
20,0.75,12,9,1,4,1.0,0.09552004146864093,false,2.0,0.9963963233395451
20,0.75,12,9,1,4,1.0,0.09552004146864093,false,0.0,1.0000000000000002
20,0.75,12,9,1,16,20.0,0.09552004146864093,false,4.0,0.9941874275091307
20,0.75,12,9,1,16,20.0,0.09552004146864093,false,5.0,0.9923862448400652
20,0.75,12,9,1,16,20.0,0.09552004146864093,false,2.0,0.9976470720571454
20,0.75,12,9,1,16,20.0,0.09552004146864093,false,0.0,1.0000000000000002
20,0.75,12,9,1,1,20.0,0.09552004146864093,false,4.0,0.9933818492734859
20,0.75,12,9,1,1,20.0,0.09552004146864093,false,5.0,0.9917351398846548
20,0.75,12,9,1,1,20.0,0.09552004146864093,false,2.0,0.9966682918152926
20,0.75,12,9,1,1,20.0,0.09552004146864093,false,0.0,1.0000000000000004
20,0.75,12,9,1,4,20.0,0.09552004146864093,false,4.0,0.9934410491972446
20,0.75,12,9,1,4,20.0,0.09552004146864093,false,5.0,0.9917858857606748
20,0.75,12,9,1,4,20.0,0.09552004146864093,false,2.0,0.9967253547455643
20,0.75,12,9,1,4,20.0,0.09552004146864093,false,0.0,1.0000000000000002
20,0.75,12,9,1,16,0.0,0.10477439093171807,false,4.0,0.9930256415321909
20,0.75,12,9,1,16,0.0,0.10477439093171807,false,5.0,0.9907406686201968
20,0.75,12,9,1,16,0.0,0.10477439093171807,false,2.0,0.9974914955694051
20,0.75,12,9,1,16,0.0,0.10477439093171807,false,0.0,1.0000000000000002
20,0.75,12,9,1,1,0.0,0.10477439093171807,false,4.0,0.991619850198163
20,0.75,12,9,1,1,0.0,0.10477439093171807,false,5.0,0.9895411000095504
20,0.75,12,9,1,1,0.0,0.10477439093171807,false,2.0,0.9957868366532239
20,0.75,12,9,1,1,0.0,0.10477439093171807,false,0.0,1.0000000000000002
